X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,target
4,9,8,0,5,6,5,9,3,9,9,1,6,2,7,6,7,4,8,2,1,0,3,5,4,4,1,3,5,2,4,1,7,4,8,2,0,2,1,9,8,7,8,0,4,3,1,9,6,5,3,2,5,3,9,3,8,6,7,3,3,4,3,1,6,6,3,4,6,0,9,6,5,7,1,2,8,8,2,8,2,7,3,6,0,6,8,7,2,4,6,3,5,9,5,4,4,7,7,8,-85.657965477916
9,9,0,6,6,9,7,0,5,8,8,9,2,0,0,2,6,0,8,5,6,6,8,2,5,2,8,3,8,2,3,7,4,6,6,9,9,9,1,9,4,6,0,3,8,3,3,7,8,6,6,2,3,3,0,6,3,8,2,3,7,2,4,8,6,5,3,4,3,6,5,8,1,4,6,3,2,5,1,3,2,5,1,2,4,1,2,1,9,9,4,8,4,4,1,4,7,8,3,6,72.82377770495088
7,6,4,1,6,8,1,3,0,8,4,1,3,9,1,0,3,4,9,3,1,0,3,2,6,2,1,0,9,7,2,7,6,7,3,9,2,0,4,6,8,0,0,5,5,1,2,4,1,8,6,3,5,9,4,7,6,7,9,2,9,8,4,8,2,5,7,4,6,2,2,6,3,7,8,7,6,9,1,6,4,9,2,8,9,2,5,7,3,4,8,0,0,0,0,3,6,8,2,0,-16.72124704353005
4,2,6,4,0,3,0,9,9,8,3,2,7,2,2,5,4,6,7,7,8,6,6,8,4,2,3,7,3,1,1,5,3,7,1,4,8,8,1,1,1,1,7,8,3,4,8,9,2,1,7,2,8,9,7,1,9,1,1,0,4,9,1,4,4,6,4,8,4,1,3,8,1,7,2,8,9,5,1,5,8,7,2,1,8,7,8,2,3,7,2,2,6,5,6,1,4,1,8,1,-67.28009703251357
3,1,4,6,8,2,9,6,2,3,8,2,0,1,2,1,6,5,0,2,6,4,9,8,9,8,5,4,4,0,4,2,0,6,5,6,8,4,8,9,1,4,2,4,4,5,9,2,5,9,5,0,3,5,2,6,2,7,5,6,8,4,4,8,3,3,2,2,0,5,3,6,4,6,2,0,9,5,8,5,0,2,2,4,3,9,0,0,1,8,3,0,3,3,3,7,1,3,4,6,201.89142770238772
5,0,4,6,3,3,2,9,1,6,2,7,5,1,5,1,5,8,3,5,6,4,3,0,7,0,3,0,7,2,6,6,0,8,4,0,9,3,5,9,5,4,3,8,6,8,9,9,9,9,4,7,5,6,6,0,7,3,0,6,7,7,5,1,3,4,0,0,5,6,7,8,8,8,0,1,0,3,3,1,9,6,3,4,7,4,7,0,3,6,1,0,2,6,8,0,9,3,8,7,161.97051777230504
3,3,7,0,4,8,5,2,0,3,5,5,8,6,1,2,4,2,5,7,6,4,8,3,5,3,4,3,8,9,9,2,2,7,2,2,1,6,7,1,8,6,2,4,7,3,1,2,2,0,2,9,6,5,6,4,6,8,8,5,9,5,5,8,8,8,3,6,7,2,2,2,4,8,2,4,3,8,4,4,0,3,4,8,1,9,8,8,9,6,1,6,2,8,6,6,9,4,4,2,55.13466781924242
8,3,6,7,8,5,0,8,1,0,4,5,7,4,1,5,2,6,8,9,9,6,3,2,4,5,1,8,2,6,4,8,2,3,9,6,3,8,8,6,4,9,0,5,8,3,9,2,0,7,2,7,9,8,8,9,5,0,7,3,4,8,6,9,6,1,4,4,1,6,8,5,2,0,6,3,9,1,7,6,2,3,9,5,1,3,8,0,6,1,4,1,4,6,7,5,7,8,1,3,7.725290958276485
9,3,2,1,5,9,5,4,3,2,8,1,7,5,3,6,9,8,4,6,4,9,3,3,0,3,4,1,5,3,7,8,7,8,2,3,7,0,8,5,5,5,7,3,5,1,2,0,0,6,9,1,3,4,6,4,4,6,8,6,4,6,9,5,5,8,0,1,7,2,4,3,6,7,7,6,7,6,3,3,5,3,8,7,0,1,0,6,7,8,8,8,4,3,2,8,2,4,1,5,134.92024329497036
6,8,6,6,0,1,4,8,8,5,4,2,9,9,1,8,5,6,8,5,0,3,2,3,1,1,5,5,0,7,6,0,8,1,1,0,9,4,2,2,7,2,1,3,3,9,0,0,2,2,3,5,3,5,7,1,8,1,7,4,3,0,4,5,4,8,9,3,9,3,9,6,4,2,4,2,7,2,6,6,7,4,4,9,1,6,3,7,1,8,6,3,3,5,7,5,4,1,1,7,-81.44333579399478
8,1,1,7,4,7,6,3,1,2,1,7,0,0,2,5,0,5,4,5,1,8,5,6,7,5,8,3,2,9,5,0,3,1,2,2,2,7,5,3,6,4,3,5,10,5,2,0,4,7,8,3,1,2,5,3,2,9,5,5,2,9,3,6,2,1,4,3,8,2,4,7,6,5,1,3,8,1,1,1,6,9,5,0,6,0,6,6,2,0,1,7,3,1,6,9,1,6,7,5,-84.38888837098787
0,8,8,8,7,4,4,0,9,1,0,2,3,7,7,6,9,4,5,3,5,3,4,8,1,0,9,1,2,1,7,3,9,1,6,9,7,6,2,3,8,5,6,0,6,4,3,1,1,3,1,5,3,4,1,6,3,5,4,7,6,0,4,3,0,5,8,4,9,3,6,5,3,7,8,9,9,0,7,7,0,6,4,4,2,5,9,8,5,0,0,8,7,5,0,3,7,2,4,1,19.042476493941287
1,5,2,7,6,0,8,3,5,0,2,6,3,0,2,1,2,9,2,4,4,2,1,3,4,1,7,2,0,4,7,3,0,5,0,9,8,4,8,4,8,0,1,2,4,5,7,6,2,9,7,6,1,5,9,9,6,9,9,6,9,3,7,7,8,7,6,9,2,1,1,6,3,2,5,6,6,6,3,7,3,0,3,1,0,5,8,3,9,0,3,5,8,6,5,4,9,7,1,6,80.86565000427066
2,2,2,6,4,3,0,6,7,8,2,5,0,0,2,8,3,6,1,0,6,8,9,3,9,5,4,9,4,2,9,5,3,4,8,7,1,2,1,6,1,9,0,2,7,6,8,5,9,7,4,8,6,4,3,0,2,9,3,2,1,2,1,9,7,4,7,0,8,2,2,8,7,9,4,2,5,7,2,1,1,0,9,7,2,4,8,3,6,5,7,7,7,0,7,8,1,8,7,6,274.7428596181432
6,1,8,2,9,7,7,8,2,5,1,1,5,3,7,5,4,2,4,9,2,6,1,8,6,5,1,1,6,6,8,0,3,7,2,4,1,2,3,1,3,0,2,1,8,5,1,3,8,2,4,6,8,5,2,5,3,2,3,3,4,6,9,8,4,5,8,7,4,3,7,0,5,1,6,1,4,8,4,1,8,7,4,4,4,3,8,9,0,1,1,6,3,3,3,7,4,8,2,1,-87.43066371553867
8,5,3,2,8,6,3,0,2,3,6,4,4,0,0,2,7,8,2,1,8,2,8,4,9,1,1,1,5,3,4,3,6,5,7,0,3,1,4,0,0,7,5,4,7,2,3,0,6,8,5,9,9,3,8,3,6,3,3,3,6,6,8,6,1,6,5,1,7,8,6,6,9,8,1,6,8,8,8,0,6,1,5,3,0,2,7,0,8,6,7,9,4,9,0,1,0,3,2,5,14.046201672020999
4,6,3,2,6,6,9,3,9,6,9,8,6,8,5,3,6,4,5,0,8,1,9,7,5,3,7,2,9,2,5,8,3,8,9,2,5,0,2,7,6,0,1,7,2,3,8,0,8,1,7,3,0,7,6,9,7,8,9,4,6,5,2,9,5,7,3,6,0,6,2,3,3,8,5,9,7,9,1,8,7,1,4,1,9,8,8,0,1,5,1,4,9,7,3,8,5,8,8,1,282.45342493784153
5,9,3,4,7,6,0,3,3,6,6,0,8,1,2,2,8,0,8,8,2,3,6,8,5,6,7,2,7,6,6,5,3,2,3,5,6,8,6,9,2,2,8,9,6,1,4,0,6,2,2,8,4,9,5,0,7,5,2,8,9,0,6,6,8,6,3,1,1,5,5,6,4,4,0,9,3,1,7,9,2,3,3,5,8,2,2,3,9,3,3,8,0,9,9,9,6,8,2,0,3.057111180490594
2,3,3,4,7,3,3,4,6,1,7,1,5,3,9,6,7,7,0,5,3,7,1,4,1,9,6,8,4,8,7,3,1,1,2,4,2,7,3,9,3,1,1,5,9,6,3,4,4,7,1,3,7,7,2,1,7,8,3,7,3,5,9,1,4,7,8,7,8,7,2,8,0,3,7,3,7,8,4,8,7,2,3,2,6,5,3,2,1,3,6,6,8,7,7,5,0,4,6,1,13.527436332732158
5,5,2,9,5,1,2,3,1,9,4,2,3,1,0,8,2,0,5,1,3,9,4,4,1,0,5,0,8,3,9,9,4,9,5,9,6,2,8,3,6,7,3,8,1,9,8,2,8,2,1,6,1,2,6,9,3,7,9,8,7,2,6,2,9,4,8,7,6,5,9,3,2,1,3,9,9,7,6,8,9,2,4,6,1,6,7,3,0,7,2,8,2,1,1,6,3,8,4,9,312.95774013870283
7,1,1,4,1,7,2,6,3,9,7,1,3,6,7,2,7,7,3,4,6,8,4,7,8,5,9,9,1,5,8,9,1,7,7,0,7,6,1,8,2,8,9,4,5,1,8,8,9,6,1,6,5,7,8,6,3,5,9,4,1,6,0,1,0,1,3,8,4,7,2,6,2,3,2,0,4,9,0,3,0,0,6,1,9,6,4,4,5,3,9,5,2,3,2,7,7,7,2,5,282.461799944482
7,9,5,1,4,2,1,8,0,3,3,4,4,5,0,9,2,5,4,8,7,5,1,0,7,4,2,2,6,7,7,9,5,9,1,8,2,9,1,0,3,6,8,8,0,2,9,6,4,0,3,1,6,5,2,9,1,1,6,6,8,8,1,3,1,4,8,2,7,5,3,6,0,1,5,8,6,9,7,6,1,2,3,0,0,8,0,4,7,4,7,3,1,9,4,2,6,1,4,2,231.29078912702568
1,6,2,2,5,8,0,4,0,0,8,9,9,5,9,9,2,4,1,0,3,3,9,9,7,6,5,0,3,1,2,6,6,6,8,8,2,1,1,8,8,7,7,2,6,9,9,5,8,0,1,6,6,8,7,7,9,3,1,6,8,3,3,9,6,2,6,7,9,8,6,4,1,8,2,0,2,3,1,8,6,4,0,2,6,2,7,9,0,1,4,2,2,2,3,2,8,9,3,8,66.82686089191748
2,6,1,7,8,5,4,2,9,6,6,3,0,3,8,0,5,7,8,9,3,5,8,8,8,5,1,5,3,2,6,0,4,1,6,9,8,2,3,7,8,7,4,0,2,7,9,3,7,0,3,9,7,7,4,8,8,8,4,9,4,4,4,7,6,1,4,7,6,2,8,1,4,3,8,3,7,2,2,8,6,8,10,1,1,1,5,0,0,4,2,1,4,1,8,3,6,4,0,9,266.43322206814076
3,0,4,6,3,9,8,3,9,5,6,3,5,9,1,8,9,9,2,3,2,7,9,2,9,3,9,2,9,6,4,7,6,2,6,1,6,7,6,7,8,0,2,9,8,9,7,8,6,4,5,7,6,3,7,9,3,2,3,6,0,1,2,8,2,8,8,1,7,0,9,0,1,3,1,6,8,1,6,0,5,2,6,3,6,6,8,9,4,8,3,5,9,8,1,6,6,4,5,3,61.50000036243786
4,0,5,4,3,2,2,0,4,5,1,1,4,5,7,2,5,3,5,9,4,7,7,3,3,9,9,3,6,7,1,8,6,1,8,7,0,9,6,3,5,6,3,6,0,5,4,7,2,1,1,0,4,8,3,1,7,6,1,0,5,5,6,9,4,4,8,6,7,3,3,5,9,1,5,8,5,1,9,2,0,7,1,6,9,7,8,2,0,7,8,8,6,9,0,7,4,8,3,6,-274.7913614859603
3,6,8,2,6,6,2,2,4,7,8,5,9,1,1,6,5,9,4,5,4,9,0,3,3,9,8,8,6,0,9,7,7,1,2,1,6,0,3,6,3,8,5,9,3,4,4,9,8,8,1,3,8,2,8,1,1,3,1,3,5,5,5,7,9,1,5,7,3,8,0,2,8,9,5,9,4,3,7,6,1,0,6,6,4,3,3,6,8,3,3,8,7,0,1,2,5,8,5,8,22.409847883113855
9,0,5,2,3,1,9,4,1,7,0,6,1,7,0,5,9,9,1,9,5,5,5,1,0,5,3,7,6,3,5,4,9,2,7,4,9,3,8,7,9,6,1,1,0,2,2,0,1,0,3,1,0,0,2,1,7,4,1,7,3,5,2,3,4,9,6,3,8,8,7,1,0,8,7,9,3,5,2,4,7,5,2,9,1,8,6,9,7,2,2,9,5,6,6,9,4,1,5,6,243.82482121868304
3,7,8,1,2,3,6,5,1,7,6,2,3,7,1,1,2,1,5,6,1,4,2,8,5,3,5,8,2,1,8,1,7,4,6,5,4,0,1,2,2,1,9,8,2,2,3,1,1,8,0,7,1,5,0,6,2,6,2,0,3,2,3,9,8,8,4,8,1,8,6,8,4,1,9,7,7,7,6,4,7,6,6,6,9,6,8,7,3,1,3,3,1,5,8,6,4,7,3,5,-69.54163657673796
6,5,3,8,2,6,2,4,4,0,5,3,4,6,4,3,6,6,1,2,3,9,5,3,1,1,1,8,5,2,0,9,6,6,6,2,8,8,9,7,6,3,5,6,6,4,2,8,4,1,7,1,5,6,1,8,3,3,2,0,4,4,0,2,9,9,6,4,4,5,6,1,8,3,7,4,1,8,6,9,8,8,5,2,5,2,7,6,7,2,1,9,6,0,0,0,4,5,7,2,-185.74560550515383
2,8,3,3,3,8,2,7,2,4,6,8,9,6,7,6,3,6,4,0,0,6,2,1,2,0,7,3,7,7,8,7,0,3,3,8,0,9,7,2,5,5,4,1,6,7,1,2,9,1,3,5,0,6,6,0,4,6,6,7,3,1,7,8,1,2,9,7,1,4,0,6,5,5,1,1,3,6,7,4,9,1,9,8,10,8,2,2,5,9,5,9,5,7,9,7,3,1,0,4,-217.21888433810045
5,7,8,9,7,8,6,7,9,3,6,2,2,0,9,4,1,6,4,3,4,4,4,7,4,2,9,0,0,6,6,1,5,8,5,1,8,2,4,6,3,2,8,9,4,6,7,1,2,2,7,8,9,7,6,1,0,1,1,3,4,8,3,9,6,1,2,9,6,0,6,4,9,8,7,5,6,3,7,0,2,7,9,5,3,8,0,4,6,7,5,6,2,0,0,8,3,2,0,8,127.98109562784708
0,6,2,9,2,1,7,3,0,9,4,1,5,6,6,0,4,0,1,8,6,2,3,1,2,8,1,5,2,8,8,1,3,1,2,1,4,2,0,3,8,8,8,2,6,5,5,3,8,7,6,0,6,2,6,3,0,1,7,9,7,4,7,1,7,7,8,5,8,3,1,7,6,6,8,2,4,0,5,5,9,2,2,5,7,4,3,8,6,1,6,3,7,8,6,4,8,8,0,7,-8.258870809857868
0,9,1,8,9,3,8,4,1,5,1,1,4,7,8,3,1,0,6,1,4,5,8,8,7,2,5,2,5,5,7,4,0,4,2,8,8,1,1,3,1,5,4,0,9,1,8,7,3,8,7,5,0,8,7,7,8,5,4,7,6,6,2,2,7,5,3,6,5,6,9,0,1,5,1,4,3,5,8,4,4,2,8,4,9,7,4,5,4,8,7,0,8,7,3,0,5,3,0,8,145.55641601165937
5,9,1,2,6,8,3,1,9,6,2,1,2,9,8,1,5,8,0,1,3,9,7,1,9,7,0,1,6,5,0,3,7,7,8,4,8,3,4,1,9,3,5,1,6,9,4,4,0,0,2,8,2,4,8,0,2,1,7,0,8,6,0,7,1,7,3,0,0,5,9,6,0,2,4,3,3,4,7,0,8,3,3,2,4,5,2,8,8,8,7,9,8,9,1,5,0,6,1,9,-116.07314479851641
1,8,1,5,4,5,9,7,0,1,4,1,3,2,3,7,8,1,6,3,4,2,2,2,9,2,4,5,4,8,6,4,2,6,1,2,0,3,5,8,9,1,8,8,4,6,1,0,9,0,7,7,3,7,2,1,8,6,1,0,3,6,3,6,6,6,8,7,7,5,3,4,9,5,5,5,0,9,2,8,6,1,1,7,2,9,6,3,4,5,0,7,3,7,6,9,5,6,5,4,-140.54420945628084
1,9,6,5,2,1,2,2,6,3,4,5,6,8,4,3,1,2,7,5,7,8,8,2,7,4,1,9,6,5,4,5,0,0,7,7,6,3,0,9,7,8,0,1,4,4,7,5,4,2,6,5,5,8,5,6,7,3,6,6,0,3,8,3,7,6,1,3,5,1,3,9,7,3,6,8,3,6,8,3,2,2,8,9,2,1,0,3,7,4,3,8,7,6,2,7,8,8,9,1,60.481558627308814
7,2,4,3,9,7,8,8,1,6,4,1,0,0,9,7,5,9,4,1,5,1,3,4,1,1,1,1,5,3,1,1,7,9,6,1,8,4,3,5,7,4,8,4,8,7,1,1,5,3,9,1,6,7,9,8,1,1,8,2,3,4,0,5,5,9,1,3,7,2,6,2,3,6,0,4,4,2,9,8,2,5,5,8,3,2,8,9,9,0,1,1,3,1,7,9,2,6,8,1,-146.94635480220512
1,6,1,0,9,3,7,0,7,2,7,0,1,8,8,8,6,3,6,3,8,4,4,0,6,1,7,4,6,4,4,8,3,5,2,1,4,6,5,4,8,7,8,4,5,2,2,2,8,5,6,2,4,1,1,2,6,1,8,2,3,4,7,1,3,3,5,6,4,0,3,4,3,9,1,5,9,8,5,1,3,8,6,7,0,1,1,0,4,2,5,7,1,2,3,0,9,5,2,6,-124.1937851359168
7,3,4,6,6,7,3,0,6,8,2,8,3,8,2,9,7,2,7,8,1,8,2,5,1,7,6,8,5,3,2,3,1,5,8,2,1,3,6,8,6,2,9,7,3,2,5,2,6,3,3,2,0,1,6,2,2,1,5,5,6,7,8,9,8,1,4,2,3,5,4,8,5,9,1,1,9,7,0,7,7,3,8,0,6,6,8,6,7,3,1,6,2,9,0,9,5,6,6,1,-62.154158118929054
8,0,5,7,4,3,4,7,0,8,9,2,8,7,0,6,5,0,5,8,5,8,2,5,3,2,8,2,2,6,8,8,3,8,3,8,6,1,6,4,1,1,2,0,7,5,1,1,4,8,9,8,2,6,6,2,7,5,2,9,1,7,6,4,5,8,3,5,7,3,9,1,8,8,9,9,4,9,9,0,9,1,4,1,9,1,4,1,1,1,1,9,7,2,4,8,4,7,8,5,206.9381247556981
0,4,8,0,4,5,5,2,1,8,1,4,3,2,7,1,7,8,8,8,6,8,6,5,9,5,0,5,4,5,2,3,0,3,1,3,9,7,5,5,7,5,3,6,0,1,4,6,8,5,3,2,1,5,4,6,8,5,4,3,1,9,6,8,8,3,7,6,8,7,8,9,2,6,5,8,8,5,8,8,8,2,7,4,0,2,7,2,1,5,5,0,3,7,2,3,2,0,4,1,-60.05357937693312
4,0,7,5,1,2,4,6,0,7,8,4,0,1,6,6,7,6,4,5,5,8,3,6,4,7,3,3,6,5,2,8,9,5,3,4,4,0,3,1,3,9,1,8,6,3,9,9,3,5,9,7,2,3,9,7,4,6,3,3,1,1,2,1,9,1,1,2,5,1,1,9,1,1,3,3,6,9,8,9,7,2,3,1,1,9,3,6,5,4,7,5,8,1,8,1,8,9,1,0,246.93872711720581
9,5,9,9,1,0,9,4,4,5,4,3,3,4,5,0,3,5,3,3,0,8,2,1,1,5,4,8,8,3,8,4,7,6,3,7,1,2,6,1,0,9,9,0,6,6,7,4,6,6,0,8,3,6,3,0,8,9,3,1,8,2,6,7,6,9,5,7,2,5,5,7,1,2,9,5,8,4,8,3,0,9,3,4,5,1,8,4,9,8,4,5,6,6,2,6,5,9,5,8,60.15980903362748
5,8,5,6,7,0,6,7,6,2,3,1,4,3,1,4,0,4,8,6,9,1,5,8,2,5,6,3,9,3,3,2,4,0,4,9,9,9,1,9,0,1,9,2,6,7,8,7,5,5,9,6,5,2,3,7,5,7,8,4,6,5,8,9,9,7,2,1,0,9,9,3,2,5,1,2,9,1,3,7,4,2,5,3,2,4,8,2,6,8,7,0,0,6,1,4,8,5,1,8,39.41330667712273
2,1,4,3,2,6,2,3,7,1,5,5,5,6,5,5,0,5,1,4,8,4,1,4,6,7,7,5,9,8,1,8,6,6,8,5,6,0,5,7,2,4,2,3,7,7,8,3,8,1,6,5,9,3,4,6,4,4,5,7,7,0,1,9,2,9,7,9,3,8,7,10,1,5,2,8,0,5,3,7,3,7,8,3,2,8,1,2,1,3,6,9,0,0,3,8,8,6,0,3,98.19582432756931
0,4,9,1,7,0,0,6,2,4,0,8,2,7,3,1,7,0,4,5,9,9,8,9,0,7,8,4,2,2,3,8,3,9,1,6,4,1,7,6,9,1,9,0,3,9,7,2,9,5,7,4,8,0,4,4,5,2,0,8,0,6,4,4,8,4,0,5,0,2,0,5,1,0,3,9,5,8,5,4,2,9,2,7,1,9,3,2,2,7,2,8,8,7,9,8,9,8,7,5,189.48759107853692
7,8,2,6,0,2,4,8,1,2,4,6,1,1,2,2,4,2,6,4,0,9,5,9,0,6,3,0,2,6,6,8,4,4,0,8,2,9,8,0,7,8,5,7,7,2,8,6,6,0,5,2,6,2,2,3,1,6,0,5,0,1,6,6,5,5,8,6,9,3,0,5,2,6,0,9,4,6,6,8,3,0,6,6,1,8,4,0,7,0,6,3,7,0,0,4,8,6,5,1,112.58185654581453
5,7,2,9,8,5,5,8,6,3,2,7,7,2,1,7,1,1,8,4,0,2,0,4,9,3,9,4,1,1,9,2,3,0,2,4,8,2,5,3,9,5,3,6,1,1,3,6,3,5,0,7,1,3,0,3,7,6,8,6,1,1,3,4,9,3,8,4,4,3,4,1,6,1,5,8,3,3,7,2,2,1,2,8,7,1,1,7,8,4,5,0,3,4,4,2,2,7,6,8,75.98074360363097
3,1,2,5,7,4,3,7,7,5,5,1,9,1,5,7,1,6,5,3,2,2,7,1,6,6,0,7,9,2,0,2,1,2,6,1,1,0,7,6,4,3,7,1,5,0,0,2,7,6,4,9,7,3,4,8,3,6,2,6,6,2,6,3,4,5,8,1,1,3,3,4,3,2,7,5,2,8,2,7,8,5,8,4,8,9,9,8,4,7,3,5,7,2,6,2,3,3,2,8,-277.4731435202001
4,7,6,3,1,2,3,6,7,9,4,8,2,7,5,2,7,7,6,6,2,1,1,3,4,4,5,6,0,2,6,1,3,8,8,9,4,8,5,8,9,3,6,8,1,6,8,7,5,2,4,2,4,6,6,4,3,8,0,4,5,0,7,3,0,3,2,1,3,1,1,1,6,3,9,2,6,0,5,1,3,1,7,7,5,2,5,4,4,2,2,1,5,7,6,2,8,5,8,4,-100.87264390295357
1,0,9,4,1,5,4,3,1,5,0,9,9,9,7,0,7,4,8,4,5,9,6,4,3,6,1,4,8,8,7,5,4,3,9,0,2,1,0,0,9,1,0,8,8,6,4,4,4,4,4,8,1,4,6,1,5,4,9,7,0,1,1,7,4,4,3,1,7,8,4,1,8,5,0,2,7,6,3,7,3,6,6,1,7,4,0,7,6,5,2,3,4,8,0,8,8,2,3,9,104.56534332847626
3,9,2,5,3,0,7,3,5,3,8,9,8,5,5,7,1,4,6,5,4,1,8,0,6,6,0,1,6,1,7,3,1,7,2,5,7,3,1,1,8,8,5,6,0,6,8,2,2,8,2,1,1,8,0,5,4,9,5,0,8,7,2,1,1,4,3,9,5,8,7,6,5,7,9,4,4,0,0,0,5,7,2,0,9,7,1,9,2,1,9,0,1,8,8,9,4,2,9,7,10.008905589244975
4,6,6,4,6,2,4,7,4,7,1,8,6,4,3,0,1,5,2,2,8,3,7,0,4,3,8,2,4,3,7,7,6,9,4,0,1,8,6,1,1,3,2,8,4,5,3,7,8,3,8,5,4,4,8,8,7,6,1,5,7,10,8,3,7,9,5,1,8,5,2,4,4,1,5,2,1,6,4,1,9,2,5,3,5,2,8,6,0,7,8,4,2,2,0,1,1,1,1,7,35.31339906478302
6,0,3,7,8,7,1,6,2,6,8,1,1,5,8,0,1,6,3,5,2,5,6,3,4,1,8,0,0,4,2,5,7,0,8,0,5,6,9,6,3,2,6,3,9,8,6,4,9,8,3,1,2,8,8,1,1,4,8,1,0,9,8,0,3,5,2,7,7,0,0,9,2,6,1,6,2,9,2,7,2,3,7,4,5,4,5,9,8,8,9,0,6,2,1,1,1,1,7,8,96.60483606989852
9,4,9,1,2,5,3,7,2,3,1,7,3,3,1,1,4,4,5,9,8,8,2,2,6,2,8,7,3,1,4,7,3,8,3,5,4,1,9,6,6,2,7,1,0,6,5,0,6,5,3,4,6,8,9,3,6,5,8,9,4,2,1,2,1,8,3,5,8,5,3,2,5,5,9,4,5,6,9,9,8,7,4,8,5,4,9,8,8,3,6,7,2,2,4,3,0,5,6,8,34.233347675542646
7,0,2,6,7,3,4,8,9,9,1,8,9,6,3,5,1,1,6,1,7,6,4,4,0,7,3,5,4,7,7,0,1,9,5,5,3,7,1,8,1,0,8,5,6,8,5,3,9,3,9,0,5,9,4,4,1,1,8,1,2,8,4,2,7,8,0,5,7,0,8,2,1,9,8,6,9,6,4,6,2,8,0,9,1,3,1,6,3,8,1,1,4,3,3,5,5,6,5,1,-43.676117627185505
6,7,9,3,0,1,2,5,1,1,7,1,1,1,2,6,6,3,9,4,1,8,7,1,6,6,9,6,7,2,3,5,8,2,2,8,8,1,3,8,8,5,2,5,8,8,6,5,3,9,8,5,8,4,4,1,7,1,7,6,1,4,2,3,1,0,4,4,8,4,5,7,3,3,9,8,4,2,8,8,6,1,0,3,1,1,7,2,8,4,1,9,3,3,1,9,7,5,2,9,132.42537941063713
6,4,5,3,8,2,7,3,6,5,7,4,5,1,8,0,5,0,3,5,4,8,0,4,9,9,6,3,0,8,3,1,7,6,6,4,0,5,8,2,8,5,7,5,1,2,7,3,0,1,9,4,7,4,1,7,8,5,1,9,5,5,1,1,1,5,3,9,2,0,9,9,7,3,8,1,5,0,3,8,3,8,5,2,6,3,8,8,4,5,1,1,7,2,7,5,6,6,2,7,-94.56552800814673
4,5,1,8,1,1,3,9,9,1,5,5,9,5,1,2,7,5,6,6,0,5,4,9,4,4,5,1,3,4,9,1,3,3,8,3,1,4,7,9,1,1,4,0,0,2,2,3,0,2,2,5,4,4,8,5,0,7,6,8,2,7,3,1,4,5,5,2,4,9,6,1,8,4,7,8,6,9,7,0,3,5,6,8,1,0,2,3,3,2,8,9,8,2,6,8,8,1,3,5,234.6628391372767
2,2,8,2,2,1,3,6,5,5,9,6,1,0,5,1,9,0,1,5,9,1,1,4,9,7,3,5,1,6,3,9,4,5,3,5,8,4,1,4,5,4,1,3,7,3,9,4,0,7,1,4,5,9,0,2,7,5,7,9,3,7,2,5,1,2,5,9,0,9,5,1,5,9,9,2,6,2,6,1,7,8,2,9,3,7,5,1,2,4,5,7,8,7,0,7,6,7,4,6,157.5422057713621
4,0,8,4,1,0,7,7,2,5,9,5,1,1,4,8,0,8,5,8,7,2,5,2,2,5,3,1,2,3,8,1,0,9,6,3,2,0,0,1,8,9,3,1,4,7,7,5,8,2,7,2,5,2,9,1,5,8,4,5,1,3,0,0,6,9,4,5,2,1,0,1,3,6,6,5,2,4,4,5,9,1,9,1,3,7,3,5,7,3,7,3,8,9,7,1,6,7,5,2,38.36180673303427
9,5,1,5,7,8,6,8,5,3,1,8,1,4,8,4,0,8,4,0,9,9,8,7,8,2,3,4,9,3,6,6,5,2,1,8,5,6,2,9,0,1,7,2,1,7,1,3,1,6,7,5,2,1,5,0,1,7,4,0,6,4,3,8,3,2,8,8,7,4,1,3,8,1,5,9,1,4,2,4,9,2,7,3,2,3,3,7,3,4,0,6,1,7,6,4,6,5,7,7,-154.82093718015093
9,5,1,3,7,3,5,8,2,7,9,6,1,5,3,2,4,4,0,6,3,9,3,0,7,8,1,2,5,6,3,5,9,9,5,4,3,7,6,3,4,9,5,3,5,7,4,8,1,6,3,5,2,3,2,8,2,2,5,4,7,1,3,4,9,7,8,1,9,2,5,6,7,8,0,6,0,3,4,2,8,5,6,2,8,7,7,3,8,4,2,3,4,5,0,5,5,5,4,1,-30.551317819352004
5,5,6,0,6,6,1,8,0,2,2,3,6,7,4,5,5,3,0,8,9,8,8,1,6,0,9,8,4,5,5,3,8,3,5,1,2,6,3,4,8,9,9,1,2,8,2,3,8,9,0,0,4,7,1,3,0,5,6,0,8,0,0,7,3,4,8,3,2,5,1,8,4,6,0,6,2,9,3,8,4,5,9,4,6,1,0,2,7,1,5,8,1,3,8,6,2,4,2,6,72.70846408861102
