longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,target
7,4,8,3,4,6,4,3,0,132600.0
7,4,8,6,6,8,7,5,0,145500.0
7,4,6,2,2,4,2,6,0,149500.0
7,4,5,6,6,8,6,3,0,144400.0
7,4,7,0,0,0,0,4,0,134400.0
7,4,3,8,8,9,8,1,0,142600.0
7,4,2,7,7,8,8,4,0,153000.0
7,4,3,6,7,8,7,4,0,126200.0
7,3,5,1,1,3,1,4,0,153400.0
7,4,2,0,0,0,0,3,0,137500.0
7,3,0,5,6,8,6,5,0,141000.0
7,3,5,2,3,6,3,4,0,147200.0
7,3,1,7,8,8,8,3,0,139400.0
7,3,4,0,0,1,0,3,0,152500.0
7,3,5,6,7,8,7,2,0,145800.0
7,3,6,3,5,7,5,1,0,138500.0
7,3,6,3,3,7,4,2,0,145900.0
7,3,6,1,1,3,1,3,0,134800.0
7,3,0,4,5,7,5,3,0,142400.0
7,3,5,5,5,8,6,4,0,164100.0
7,3,5,6,7,8,7,5,0,158400.0
7,3,2,4,5,6,5,4,0,157100.0
7,3,3,2,3,5,3,3,0,162500.0
7,3,2,8,8,8,8,4,0,152200.0
7,3,3,8,8,9,8,5,0,159700.0
7,3,5,7,7,8,7,4,0,161300.0
7,3,4,7,8,8,8,6,0,160500.0
7,4,5,4,5,8,5,3,0,140800.0
7,3,6,8,8,9,8,4,0,141600.0
7,3,6,2,2,6,3,3,0,143900.0
7,3,4,2,2,5,2,6,0,160100.0
7,3,5,6,7,8,7,4,0,160800.0
7,3,0,4,6,6,6,4,0,131000.0
7,3,5,6,7,8,7,4,0,141800.0
7,3,5,6,7,8,7,4,0,143400.0
7,3,3,5,5,7,5,3,0,166500.0
7,3,6,5,5,7,5,3,0,154100.0
7,3,2,1,2,5,3,3,0,140600.0
7,3,7,1,3,5,3,1,0,151800.0
7,3,6,8,8,8,8,4,0,159900.0
7,3,4,6,6,8,7,6,0,173100.0
7,3,3,6,7,7,7,1,0,176700.0
7,3,5,6,6,7,6,6,0,195400.0
7,3,6,4,5,5,4,6,0,201200.0
7,3,6,5,4,5,5,7,0,187700.0
7,3,7,1,1,1,1,4,0,189000.0
7,3,7,4,4,5,4,6,0,176500.0
7,3,6,5,4,6,5,6,0,163900.0
7,3,6,0,0,1,0,6,0,161300.0
7,3,6,4,3,4,4,6,0,165500.0
7,3,7,1,1,2,1,6,0,154200.0
7,3,7,1,1,1,1,5,0,191900.0
7,3,6,4,4,5,5,6,0,185200.0
7,3,6,2,2,2,2,4,0,188800.0
7,3,7,2,1,2,1,7,0,187100.0
7,3,6,0,0,0,0,5,0,206000.0
7,3,7,3,2,3,2,6,0,197000.0
7,3,7,3,2,4,3,6,0,185800.0
7,3,6,5,5,4,5,5,0,217100.0
7,3,6,2,1,3,2,5,0,186900.0
7,3,7,2,1,2,1,6,0,189600.0
7,3,6,4,2,3,2,5,0,207000.0
7,3,6,4,2,3,3,8,0,199400.0
7,3,4,8,7,8,8,4,0,181100.0
7,3,2,8,8,8,8,3,0,185400.0
7,3,6,3,2,4,3,7,0,165700.0
7,3,6,4,4,6,4,6,0,150500.0
7,3,5,7,7,7,7,5,0,166000.0
7,3,6,6,5,7,6,6,0,166700.0
7,3,6,7,7,7,7,6,0,160700.0
7,3,4,7,7,7,8,3,0,180400.0
7,3,6,7,6,7,7,5,0,175900.0
7,3,6,4,4,6,5,3,0,168600.0
7,3,6,6,5,6,6,7,0,176600.0
7,3,6,2,2,2,2,6,0,220800.0
7,3,5,4,3,3,4,8,0,201200.0
7,3,7,1,2,1,1,2,0,181300.0
7,3,6,1,3,1,3,2,0,188900.0
7,3,7,3,4,4,4,4,0,176700.0
7,3,7,3,3,3,3,6,0,191800.0
7,3,5,8,9,8,9,3,0,187800.0
7,3,6,3,3,2,3,4,0,215600.0
7,3,4,4,5,4,6,4,0,207400.0
7,3,5,5,5,6,5,5,0,200300.0
7,3,5,8,8,8,8,4,0,204400.0
7,3,4,8,5,6,6,9,0,428500.0
7,3,3,8,8,8,8,8,0,491200.0
7,3,6,2,1,1,1,9,0,287200.0
7,3,6,3,2,2,2,8,0,274700.0
7,3,6,2,1,1,1,8,0,266200.0
7,3,6,2,1,2,2,6,0,188600.0
7,3,6,3,2,4,2,3,0,172000.0
7,3,6,0,0,0,0,7,0,218800.0
7,3,6,7,5,6,5,8,0,268300.0
7,3,7,1,0,0,0,8,0,249400.0
7,3,7,2,2,3,2,7,0,189000.0
7,3,6,7,6,6,6,7,0,204200.0
7,3,6,6,7,7,7,5,0,197600.0
7,3,7,1,1,1,1,7,0,191700.0
7,3,5,3,4,4,4,4,0,195500.0
7,3,5,7,6,6,6,7,0,218300.0
7,3,6,7,5,7,6,7,0,211100.0
7,3,6,6,5,6,6,8,0,224900.0
7,3,7,2,1,2,2,8,0,202100.0
7,3,6,1,0,1,1,5,0,187500.0
7,3,7,2,1,2,1,6,0,205100.0
7,3,5,7,7,7,7,6,0,190700.0
7,3,7,0,0,0,0,9,0,182500.0
7,3,4,7,7,8,7,4,0,202800.0
7,3,6,2,1,3,1,8,0,204800.0
7,3,5,7,7,8,7,6,0,210200.0
7,3,6,4,4,5,5,5,0,193900.0
7,3,7,1,1,1,1,8,0,207300.0
7,3,4,3,4,5,4,4,0,170800.0
7,3,7,2,1,3,2,4,0,195200.0
7,3,5,5,4,6,4,7,0,184800.0
7,3,6,6,6,6,6,7,0,191700.0
7,3,6,5,4,6,4,6,0,183200.0
7,3,5,4,5,6,5,1,0,167300.0
7,3,6,2,1,5,2,5,0,162700.0
7,3,6,8,7,8,7,6,0,166800.0
7,3,6,2,1,4,1,7,0,160300.0
7,3,5,6,5,8,6,4,0,155500.0
7,3,7,5,4,8,4,6,0,160700.0
7,3,6,5,4,8,5,5,0,156900.0
7,3,6,3,2,6,2,5,0,151100.0
7,3,6,4,4,7,4,3,0,157600.0
7,3,7,1,0,2,1,4,0,158000.0
7,3,7,1,1,2,1,4,0,161400.0
7,3,6,4,5,7,5,3,0,155700.0
7,3,6,2,2,6,3,6,0,159800.0
7,3,6,6,6,8,6,4,0,154600.0
7,3,5,2,2,5,3,6,0,163300.0
7,3,4,3,4,5,4,2,0,157300.0
7,3,6,4,5,7,4,4,0,150400.0
7,3,6,3,3,6,3,6,0,152600.0
7,3,6,2,3,7,3,5,0,155800.0
7,3,6,0,0,2,1,2,0,145700.0
7,3,6,1,1,4,2,7,0,163100.0
7,3,7,2,2,4,2,3,0,158600.0
7,3,6,2,2,4,2,6,0,156500.0
7,3,7,1,1,3,1,7,0,153900.0
7,3,6,1,1,3,1,4,0,148300.0
7,3,6,2,1,4,2,7,0,158100.0
7,3,6,2,1,4,2,6,0,146900.0
7,3,5,4,4,6,4,5,0,181900.0
7,3,6,3,2,5,3,5,0,163500.0
7,3,7,2,3,6,3,5,0,160200.0
7,3,6,2,2,3,2,5,0,163000.0
7,3,6,2,2,5,2,4,0,161200.0
7,3,5,5,6,8,6,4,0,154500.0
7,3,6,2,3,6,3,5,0,158900.0
7,3,4,6,8,8,8,1,0,150800.0
7,3,6,2,2,4,2,5,0,149000.0
7,3,6,2,1,4,1,6,0,151800.0
7,3,6,3,4,6,4,4,0,157900.0
7,3,3,7,8,9,8,1,0,157600.0
7,3,6,3,3,7,4,6,0,153800.0
7,3,4,8,8,9,8,5,0,162900.0
7,3,2,1,1,3,1,5,0,135600.0
7,3,3,4,4,5,4,6,0,144100.0
7,3,6,2,1,3,1,6,0,157300.0
7,3,5,3,3,7,4,6,0,162400.0
7,3,6,2,2,5,3,5,0,159500.0
7,3,6,5,4,7,4,5,0,163100.0
7,3,5,5,5,7,5,7,0,164500.0
7,3,3,8,8,9,8,7,0,181000.0
7,3,5,2,1,3,2,7,0,178100.0
7,3,1,9,9,9,9,7,0,278300.0
7,3,6,0,0,0,0,9,0,330400.0
7,3,1,9,9,9,9,7,0,168800.0
7,3,7,5,4,7,5,7,0,161900.0
7,3,1,8,8,9,9,7,0,178200.0
7,3,3,8,8,8,8,5,0,192100.0
7,3,3,8,8,9,8,5,0,154100.0
7,3,4,3,4,8,3,5,0,131100.0
7,3,4,5,5,8,6,6,0,141400.0
7,3,2,8,9,9,8,4,0,199300.0
7,3,1,9,9,9,9,7,0,226200.0
7,3,3,8,5,9,8,5,0,136200.0
7,3,6,7,7,8,7,4,0,127200.0
7,3,5,2,2,6,2,5,0,190600.0
7,3,6,0,0,0,0,2,0,133300.0
7,3,3,0,0,1,0,2,0,191100.0
7,3,2,9,9,9,9,4,0,171900.0
7,3,7,0,0,0,0,5,0,136300.0
7,3,5,0,0,0,0,5,0,187500.0
7,3,3,7,7,7,7,6,0,211300.0
7,3,3,6,6,8,6,7,0,209700.0
7,3,7,0,0,2,0,5,0,138000.0
7,3,5,8,8,9,8,4,0,168300.0
7,3,4,8,8,8,8,7,0,215400.0
7,3,4,8,8,9,8,8,0,226100.0
7,3,5,7,7,8,7,4,0,183900.0
7,3,6,7,7,8,7,6,0,193200.0
7,3,4,6,4,5,4,8,0,262100.0
7,3,4,7,4,6,5,8,0,382500.0
7,3,3,8,8,8,8,8,0,302400.0
7,3,6,7,7,8,8,5,0,152900.0
7,3,6,4,4,6,3,5,0,165500.0
7,3,4,4,3,6,4,5,0,179000.0
7,3,3,8,8,8,8,7,0,289900.0
7,3,3,8,6,8,7,8,0,324900.0
7,3,4,7,5,6,5,9,0,334300.0
7,2,4,5,3,4,3,8,0,333500.0
7,2,2,9,8,8,8,9,0,360400.0
7,3,6,5,5,7,5,6,0,176300.0
7,3,6,8,8,8,8,6,0,186700.0
7,3,6,6,6,7,6,7,0,183800.0
7,2,0,9,9,9,9,8,0,362500.0
7,2,1,9,9,9,9,8,0,330400.0
7,3,2,8,8,8,8,7,0,284000.0
7,3,1,8,7,8,7,7,0,269900.0
7,3,3,1,0,1,1,8,0,325000.0
7,3,4,1,0,0,0,8,0,332200.0
7,3,4,2,1,1,1,8,0,297600.0
7,3,4,6,4,5,4,8,0,311100.0
7,3,3,7,6,6,6,8,0,300300.0
7,2,4,1,0,1,0,8,0,302200.0
7,2,1,9,9,9,9,8,0,265200.0
7,2,0,7,7,6,7,2,0,184500.0
7,2,2,9,9,9,9,4,0,186700.0
7,2,3,8,8,9,8,8,0,213200.0
8,3,10,1,2,4,2,1,0,105800.0
8,3,10,0,0,0,0,0,0,112500.0
8,3,0,2,5,2,4,0,0,137500.0
8,3,4,0,0,0,0,0,0,107500.0
8,3,7,0,0,1,0,1,0,94600.0
8,3,8,0,0,1,0,1,0,112500.0
8,3,10,0,0,0,0,0,0,67500.0
7,4,6,0,0,0,0,7,0,220100.0
7,4,2,8,8,8,8,8,0,273800.0
7,4,6,3,2,3,2,8,0,219400.0
7,4,1,8,7,8,8,7,0,184500.0
7,4,6,4,5,6,3,3,0,137500.0
7,4,4,5,6,5,6,2,0,151700.0
7,4,6,4,4,3,4,5,0,163900.0
7,4,0,1,1,1,1,5,0,179600.0
7,4,1,8,8,7,8,2,0,150300.0
7,4,6,2,3,3,3,3,0,136000.0
7,4,8,0,0,1,0,4,0,151700.0
7,4,3,3,4,5,3,3,0,148000.0
7,4,6,4,5,6,5,4,0,144500.0
7,4,7,2,2,5,2,6,0,142900.0
7,4,5,4,5,7,5,5,0,130500.0
7,4,6,5,5,5,5,8,0,500001.0
7,4,6,8,8,8,8,7,0,295000.0
7,4,8,1,0,0,0,8,0,311800.0
7,4,9,3,2,2,2,8,0,318500.0
7,4,7,7,4,4,5,8,0,365000.0
7,4,8,8,7,7,7,6,0,262000.0
7,4,10,2,1,1,1,7,0,270600.0
7,4,9,7,7,6,7,6,0,256800.0
7,4,10,5,5,3,5,5,0,265500.0
7,4,8,5,5,4,5,5,0,280800.0
7,4,5,8,6,6,6,9,0,500001.0
7,4,7,3,1,1,2,8,0,500001.0
7,4,8,3,2,1,2,6,0,486800.0
7,4,8,5,4,3,4,5,0,307400.0
7,4,7,6,4,4,4,9,0,410400.0
7,4,8,6,5,4,5,7,0,388900.0
7,4,10,4,4,2,4,6,0,265700.0
7,4,7,7,6,5,6,8,0,455400.0
7,4,7,3,1,1,1,8,0,350700.0
7,4,7,8,7,7,8,7,0,376800.0
7,4,8,7,7,5,7,5,0,278600.0
7,4,9,2,2,2,2,5,0,286500.0
7,4,6,5,4,3,4,7,0,362500.0
7,4,6,8,7,6,7,6,0,330000.0
7,4,7,2,1,1,1,9,0,484700.0
7,4,7,6,3,4,3,9,0,500001.0
7,4,5,8,7,7,7,9,0,500001.0
7,4,7,4,1,1,1,10,0,500001.0
7,4,7,4,2,3,2,9,0,500001.0
7,4,8,8,8,7,8,5,0,391500.0
7,4,8,5,4,5,4,9,0,437300.0
7,4,8,6,4,4,4,9,0,500001.0
7,4,8,2,1,2,1,7,0,352200.0
7,4,3,7,7,5,7,7,0,276200.0
7,4,6,2,2,1,2,4,0,377200.0
7,4,6,0,0,0,0,10,0,500001.0
7,4,3,7,7,6,7,5,0,218300.0
7,4,4,9,9,9,9,4,0,227300.0
7,4,6,1,1,0,1,2,0,252800.0
7,4,5,7,7,7,7,5,0,273600.0
7,4,5,8,8,8,8,3,0,242600.0
7,4,7,2,1,1,1,7,0,365900.0
7,4,6,6,5,5,5,8,0,430900.0
7,4,6,4,2,3,2,9,0,429000.0
7,4,6,5,3,3,4,7,0,445700.0
7,4,7,5,3,3,3,8,0,366000.0
7,4,6,5,5,4,5,5,0,414800.0
7,4,7,2,1,2,1,8,0,395100.0
7,4,7,3,2,3,2,8,0,408500.0
7,4,6,6,5,5,5,8,0,437400.0
7,4,2,7,8,7,8,3,0,161700.0
7,4,3,7,8,8,8,4,0,187300.0
7,4,5,8,9,9,9,5,0,222800.0
7,4,8,6,7,7,7,3,0,185600.0
7,4,8,6,7,6,7,2,0,178300.0
7,4,5,8,9,8,9,4,0,184100.0
7,4,4,8,8,8,8,5,0,235200.0
7,4,5,5,5,8,5,2,0,153000.0
7,4,3,6,6,7,6,4,0,167000.0
7,4,5,1,4,4,5,0,0,178100.0
7,4,7,1,2,2,2,4,0,166900.0
7,4,6,1,1,2,1,5,0,158100.0
7,4,7,2,3,7,3,3,0,129400.0
7,4,7,2,3,6,3,4,0,130100.0
7,4,6,1,1,4,1,2,0,139200.0
7,4,7,2,2,3,3,5,0,175000.0
7,4,8,0,0,1,0,7,0,173800.0
7,4,7,7,7,7,7,6,0,212300.0
7,4,8,1,1,1,1,7,0,214800.0
7,4,5,4,3,3,3,5,0,278400.0
7,4,5,4,6,2,5,2,0,212200.0
7,4,8,3,3,4,3,5,0,211600.0
7,4,7,3,2,2,3,6,0,212200.0
7,3,7,4,3,3,4,7,0,233700.0
7,3,7,0,0,0,0,1,0,226000.0
7,4,7,2,2,2,2,7,0,219000.0
7,3,7,5,4,4,4,6,0,233600.0
7,3,5,6,7,6,6,3,0,201700.0
7,3,5,6,6,6,6,5,0,223900.0
7,3,5,6,7,6,6,3,0,233100.0
7,4,7,4,3,3,3,8,0,416900.0
7,4,8,0,0,0,0,7,0,447100.0
7,4,7,1,0,1,0,9,0,500001.0
7,4,8,8,7,7,7,7,0,426500.0
7,4,7,5,4,4,3,8,0,430200.0
7,4,7,6,4,4,3,8,0,445200.0
7,4,8,4,2,3,2,8,0,500001.0
7,4,5,5,2,3,3,8,0,500001.0
7,4,2,8,8,8,8,5,0,476700.0
7,4,4,8,8,7,8,5,0,248100.0
7,4,6,7,6,7,7,7,0,271500.0
7,4,6,4,3,4,4,6,0,275400.0
7,4,9,2,2,1,2,4,0,272400.0
7,4,7,5,5,3,4,2,0,239500.0
7,4,7,6,6,5,6,3,0,248700.0
7,3,7,5,4,6,4,7,0,273800.0
7,3,7,3,2,3,2,7,0,272600.0
7,3,7,7,7,6,7,5,0,257100.0
7,3,8,2,2,1,2,6,0,283600.0
7,3,8,3,3,2,3,5,0,256700.0
7,3,7,5,5,5,5,5,0,260100.0
7,3,7,5,5,4,5,6,0,235300.0
7,3,6,6,5,6,5,7,0,248900.0
7,3,5,4,4,4,5,6,0,252200.0
7,3,8,4,4,5,4,6,0,274300.0
7,3,7,4,4,4,4,6,0,262500.0
7,3,7,4,3,3,3,7,0,265900.0
7,3,7,1,1,2,1,4,0,258100.0
7,3,8,4,4,4,4,6,0,251600.0
7,3,8,3,3,5,3,2,0,198100.0
7,3,6,1,1,3,2,6,0,202400.0
7,3,6,6,6,7,6,3,0,208800.0
7,3,6,3,5,6,4,5,0,207200.0
7,3,5,7,7,8,8,5,0,206800.0
7,3,6,4,4,6,4,5,0,183000.0
7,3,6,1,1,3,2,6,0,173300.0
7,3,5,2,3,2,3,3,0,186000.0
7,3,3,0,0,0,0,4,0,146400.0
7,3,5,3,4,5,4,4,0,191800.0
7,3,5,6,7,8,8,5,0,175200.0
7,3,3,4,6,8,6,2,0,170000.0
7,3,5,1,3,4,3,3,0,180900.0
7,3,5,3,5,7,5,2,0,169600.0
7,3,6,5,5,6,5,4,0,176300.0
7,3,5,7,8,8,8,5,0,179200.0
7,3,4,5,6,7,7,5,0,181400.0
7,3,6,4,4,6,4,4,0,166300.0
7,3,5,4,4,6,4,6,0,195300.0
7,3,5,5,6,8,6,5,0,166300.0
7,3,4,6,7,8,7,2,0,175900.0
7,3,6,3,3,6,3,6,0,173600.0
7,3,5,3,3,5,4,4,0,181700.0
7,3,3,3,2,5,2,7,0,185100.0
7,3,5,5,7,8,7,1,0,164200.0
7,3,7,0,0,2,1,4,0,159200.0
7,3,8,3,3,5,3,3,0,162800.0
7,3,10,0,0,0,0,1,0,131300.0
7,3,6,0,0,2,1,1,0,138800.0
7,3,4,8,9,9,9,2,0,143500.0
7,3,5,2,4,7,5,2,0,159200.0
7,3,7,0,1,2,1,2,0,180500.0
7,3,6,1,1,3,1,4,0,189100.0
7,3,8,4,4,5,4,4,0,201500.0
7,3,7,5,6,7,6,4,0,211900.0
7,3,2,2,4,6,4,3,0,207100.0
7,3,7,1,1,2,1,3,0,214600.0
7,3,5,8,8,9,8,4,0,183100.0
7,3,5,5,7,8,8,2,0,184400.0
7,3,7,1,2,3,1,3,0,152000.0
7,3,7,1,2,5,2,1,0,162100.0
7,3,7,2,2,4,3,5,0,174000.0
7,3,7,5,7,8,7,1,0,173100.0
7,3,3,8,9,9,9,3,0,182600.0
7,3,4,0,0,0,1,3,0,155400.0
7,3,3,8,9,9,9,1,0,166800.0
7,3,3,7,8,8,8,1,0,156300.0
7,3,5,2,4,6,4,2,0,170600.0
7,3,3,5,8,8,8,1,0,135200.0
7,3,4,6,8,8,8,2,0,157800.0
7,3,5,1,2,5,2,1,0,153400.0
7,3,5,4,6,8,6,4,0,154200.0
7,3,7,1,1,3,1,4,0,176100.0
7,3,5,5,7,8,7,1,0,174500.0
7,3,8,0,0,2,0,1,0,162500.0
7,3,4,1,2,6,2,3,0,142000.0
7,3,4,4,7,8,7,2,0,173900.0
7,3,4,3,7,8,7,1,0,165900.0
7,3,5,2,2,4,2,4,0,199300.0
7,3,5,8,8,8,8,4,0,205500.0
7,3,6,6,7,8,8,2,0,168600.0
7,3,5,1,2,5,2,2,0,156800.0
7,3,7,1,1,3,1,5,0,162200.0
7,3,4,2,3,3,3,2,0,160300.0
7,3,3,5,7,9,8,2,0,151400.0
7,3,6,1,1,4,1,3,0,137500.0
7,3,6,3,3,6,3,3,0,160600.0
7,3,5,3,2,6,3,4,0,165100.0
7,3,6,2,5,4,2,6,0,161200.0
7,3,7,0,0,0,0,2,0,175000.0
7,3,4,6,8,9,8,1,0,173800.0
7,3,6,3,6,8,6,2,0,156300.0
7,3,7,2,2,6,4,3,0,157500.0
7,3,7,2,3,6,3,4,0,142300.0
7,3,5,1,3,7,4,1,0,161700.0
7,3,4,1,1,4,2,1,0,167000.0
7,3,6,5,7,8,7,3,0,165800.0
7,3,4,8,9,9,9,3,0,158100.0
7,4,6,7,4,4,5,9,0,500001.0
7,4,6,8,6,6,7,9,0,454800.0
7,4,7,5,4,5,5,8,0,326100.0
7,4,6,4,3,3,4,8,0,326000.0
7,4,7,5,3,3,3,9,0,450000.0
7,4,9,2,1,1,1,9,0,483300.0
6,4,10,5,2,3,3,9,0,444100.0
7,4,7,8,7,7,8,8,0,359400.0
6,4,9,6,4,4,4,8,0,295500.0
6,4,9,6,4,3,4,7,0,303900.0
6,4,7,2,1,1,1,8,0,274100.0
6,4,8,1,1,1,1,8,0,234000.0
6,4,9,1,1,1,1,7,0,240200.0
6,4,8,3,3,4,3,3,0,242200.0
6,4,8,8,7,7,7,7,0,201000.0
6,4,7,6,4,5,5,7,0,207400.0
6,4,7,4,3,4,4,5,0,210300.0
6,4,10,3,2,4,3,6,0,182100.0
6,4,9,2,1,2,2,7,0,184200.0
6,4,6,6,6,6,5,8,0,238900.0
6,4,9,3,3,4,4,4,0,161600.0
6,4,9,3,2,3,2,5,0,160700.0
6,4,8,3,3,5,3,6,0,177900.0
6,4,8,3,3,3,2,5,0,176000.0
6,4,8,4,2,2,2,8,0,241700.0
6,4,5,9,9,9,9,9,0,500001.0
6,4,7,5,2,3,2,9,0,500001.0
6,4,8,2,1,1,1,9,0,415900.0
6,4,8,4,2,3,2,9,0,483700.0
6,4,8,3,1,1,1,8,0,500001.0
6,4,8,2,1,1,1,9,0,500001.0
6,4,8,2,1,1,1,8,0,443900.0
6,4,8,3,1,2,2,7,0,450800.0
6,4,6,7,5,5,6,9,0,500001.0
6,4,7,7,4,5,4,9,0,500001.0
6,4,7,6,4,4,4,9,0,500001.0
6,4,7,2,1,1,1,8,0,431800.0
6,4,6,8,6,6,6,8,0,500001.0
6,4,8,6,5,5,5,9,0,500001.0
6,4,9,2,5,1,0,10,0,500001.0
6,4,6,4,1,2,2,10,0,500001.0
6,4,7,5,1,2,1,10,0,500001.0
6,4,8,8,6,6,7,9,0,500001.0
6,4,6,8,8,7,8,9,0,500001.0
6,4,9,5,5,8,5,1,0,142100.0
6,4,9,6,6,7,6,1,0,127500.0
6,4,8,4,4,5,4,1,0,136100.0
6,4,9,0,0,1,0,2,0,135700.0
6,4,10,1,1,2,1,4,0,163800.0
6,4,8,2,1,1,2,3,0,218800.0
6,4,8,2,2,4,3,4,0,154900.0
6,4,8,4,5,7,5,1,0,149200.0
6,4,8,5,5,6,5,5,0,153500.0
6,4,7,1,1,2,1,6,0,166700.0
6,4,8,3,2,4,3,6,0,173100.0
6,4,8,5,4,4,4,6,0,234000.0
6,4,9,7,7,7,7,4,0,226500.0
6,4,9,3,2,2,2,5,0,237000.0
6,4,7,3,4,6,4,2,0,163100.0
7,4,9,5,3,3,4,8,0,300900.0
7,4,10,7,6,6,6,8,0,376000.0
6,4,8,5,3,3,3,8,0,352700.0
6,4,10,7,6,5,6,8,0,310900.0
7,4,9,3,2,2,3,7,0,279600.0
7,4,9,1,1,0,1,4,0,268100.0
7,4,9,7,7,6,7,7,0,261600.0
7,4,9,6,6,6,6,3,0,234600.0
6,4,9,5,6,6,6,4,0,230600.0
6,4,10,2,1,1,1,8,0,309100.0
6,4,7,6,7,6,7,1,0,225000.0
6,4,10,3,3,2,3,5,0,315400.0
6,4,10,3,3,3,3,5,0,261500.0
6,4,10,3,2,3,3,6,0,175000.0
6,4,10,6,5,7,6,6,0,173100.0
6,4,8,6,7,8,7,2,0,166800.0
6,4,9,2,3,3,3,4,0,154400.0
6,4,8,1,1,4,2,1,0,146700.0
6,4,8,6,7,8,7,1,0,148800.0
6,4,2,3,4,6,5,0,0,181300.0
6,4,7,5,6,7,5,1,0,146600.0
6,4,8,1,2,3,2,0,0,178400.0
6,4,9,2,1,1,2,5,0,155400.0
6,4,8,1,1,1,1,6,0,230700.0
6,4,10,2,1,1,1,8,0,261800.0
6,4,2,3,2,1,2,8,0,500001.0
6,4,2,0,0,0,0,9,0,263000.0
6,4,7,6,8,8,8,2,0,153500.0
6,4,10,0,0,0,0,0,0,187500.0
6,4,10,0,0,0,0,0,0,500001.0
6,4,10,4,6,8,7,0,0,162500.0
6,4,9,0,1,1,0,2,0,137500.0
6,4,6,5,7,8,6,1,0,158000.0
6,4,5,6,8,8,8,1,0,142300.0
6,4,2,5,7,8,7,0,0,148600.0
6,4,7,1,2,4,2,0,0,146400.0
6,4,9,4,4,5,5,4,0,200000.0
6,4,7,7,8,8,8,2,0,156300.0
6,4,10,6,7,7,6,2,0,205700.0
6,4,7,5,7,5,7,1,0,176700.0
6,4,3,1,3,1,3,3,0,141700.0
6,4,8,1,4,2,4,1,0,500001.0
6,4,2,4,7,3,7,0,0,175000.0
6,4,7,3,6,6,6,1,0,215400.0
6,4,5,3,4,3,4,3,0,188600.0
6,4,6,6,7,8,8,2,0,169500.0
6,4,2,3,5,4,4,2,0,155600.0
6,4,2,0,1,1,1,1,0,168800.0
6,4,3,3,5,3,5,3,0,171400.0
6,4,0,4,7,5,6,4,0,173100.0
6,4,4,1,3,2,3,2,0,125000.0
6,4,10,7,6,5,6,7,0,287900.0
6,4,10,4,3,3,4,6,0,250400.0
6,4,10,3,2,4,2,5,0,227900.0
6,4,10,3,4,4,4,2,0,215000.0
7,4,7,6,6,4,5,6,0,269300.0
7,4,8,6,5,5,5,6,0,283700.0
7,4,8,8,8,8,8,4,0,300500.0
6,4,10,5,5,5,5,3,0,222600.0
7,4,10,7,5,5,5,8,0,325600.0
7,4,10,6,5,4,5,6,0,320300.0
7,4,10,2,2,2,2,4,0,239900.0
7,4,8,4,6,4,5,2,0,196100.0
7,4,4,5,6,5,7,5,0,184100.0
6,4,6,3,5,3,4,4,0,198200.0
6,4,10,5,5,5,5,7,0,241900.0
7,4,9,6,6,6,6,8,0,330200.0
7,4,5,1,1,1,1,3,0,199000.0
7,4,1,2,3,2,3,2,0,177500.0
7,4,8,7,7,7,7,7,0,242400.0
7,4,9,0,0,0,0,1,0,237500.0
7,4,10,0,0,0,0,5,0,205000.0
7,4,9,2,1,1,2,6,0,260100.0
7,4,8,5,3,3,3,7,0,321100.0
7,4,7,3,1,2,2,8,0,397500.0
7,4,6,5,5,3,5,6,0,369400.0
7,4,8,1,1,1,1,4,0,209200.0
7,4,8,7,7,7,7,4,0,260400.0
7,4,4,0,0,0,0,0,0,500001.0
7,4,8,6,7,7,7,4,0,218700.0
7,4,10,1,1,0,1,8,0,470800.0
7,4,9,1,0,0,0,9,0,500001.0
7,4,6,4,2,2,2,9,0,500001.0
7,4,8,6,6,4,6,5,0,281100.0
7,4,8,7,6,6,6,8,0,373800.0
7,4,8,2,3,2,3,3,0,210900.0
7,4,8,7,7,5,7,5,0,324400.0
7,4,10,5,3,2,3,8,0,358700.0
7,4,4,8,9,8,9,5,0,213200.0
7,4,8,7,7,6,7,6,0,434800.0
6,4,10,5,3,3,3,8,0,490400.0
6,4,4,7,8,7,8,3,0,217900.0
6,4,7,4,4,6,4,7,0,493200.0
6,4,3,8,9,8,9,4,0,210900.0
6,4,5,7,8,7,8,4,0,163900.0
6,4,3,9,9,9,9,5,0,225000.0
6,4,2,7,8,7,8,3,0,282300.0
6,4,4,2,4,2,5,5,0,258300.0
6,4,8,0,1,0,1,1,0,55000.0
6,4,10,0,0,0,0,0,0,187500.0
6,4,4,2,1,2,1,9,0,500001.0
6,4,8,7,5,3,5,9,0,500001.0
6,4,8,5,2,2,2,9,0,500001.0
6,4,8,6,4,4,5,9,0,477800.0
6,4,7,6,5,3,5,8,0,363000.0
6,4,7,7,5,4,5,9,0,360900.0
6,4,5,6,6,4,5,7,0,500001.0
6,4,9,5,5,3,5,7,0,314700.0
6,4,7,8,7,5,7,9,0,500001.0
6,4,10,6,4,3,4,9,0,500001.0
6,4,9,7,4,4,5,9,0,500001.0
6,4,1,7,8,6,8,7,0,251100.0
6,4,9,8,8,7,8,7,0,479700.0
6,4,6,0,1,0,1,5,0,215000.0
6,4,10,7,3,3,3,9,0,500001.0
